Month,AUS_GDP_AUD,AUS_Turnover_eur,BRA_Produced_automotives,BRA_GDP_eur,BRA_Turnover_eur,CAN_GDP_USD,CAN_Turnover_eur,CHN_GDP_EUR,CHN_Turnover_eur,ESP_GDP_EUR,ESP_Turnover_eur,FRA_GDP_EUR,FRA_Turnover_eur,GBR_GDP_Pfund,GBR_Turnover_eur,GBR_Manufactoring_Production,GER_ifo_Geschaeftsklima,GER_ifo_Geschaeftslage,GER_ifo_Geschaeftserwartungen,GER_GDP_eur,GER_Turnover_eur,ITA_GDP_EUR,ITA_Turnover_eur,JP_Machine_orders_in_mil_Yen,JP_GDP_eur,JP_Turnover_eur,NED_Producer_confidence,NED_GDP_eur,NED_Turnover_eur,SWE_GDP_EUR,SWE_Turnover_eur,USA_GDP_USD,USA_Turnover_eur
01-Aug-2011,404551000000,3285943.22374349,326213,212425697947,539302.45,168500000000,4452837.67752426,1407595161527.71,4213207.78650369,265550000000,4745618.6988,515240000000,7030586.42,466000000000,8598129.75404827,-0.4,99.3,101.5,97.1,676840000000,61744226.9466,413030000000,6260028.356,2075043.6488,1107.0524,10995630.27392,-3.2,163040000000,4335742.2984,102870000000,3193921.93356617,1566000000000,8405719.13580757
01-Sep-2011,404551000000,3001588.0893335,261130,212425697947,467007.17,169000000000,4668755.26102916,1407595161527.71,3665353.11155543,265550000000,6006302.5176,515240000000,9725922.882,466000000000,8460783.76724402,0.2,97.7,99.6,95.8,676840000000,68617422.7926,413030000000,13163950.195,1980897.56401,1107.0524,11795725.45096,-0.5,163040000000,4543942.23,102870000000,3374753.23547443,1555000000000,7419561.52103808
01-Oct-2011,409213000000,2711604.3196704,270949,209658806314,464367.76,169000000000,4167158.30745077,1534345436736.37,2662429.13600975,262440000000,5515109.4264,518120000000,9239954.308,472160000000,8069450.23182741,0.6,97.4,99.7,95.2,679090000000,56076561.3452,411500000000,12878492.8344,2014724.94209,1173.4864,12115110.69492,-3.1,162700000000,5259805.0302,102000000000,3534861.88057555,1581000000000,7002837.4402917
01-Nov-2011,409213000000,2746087.90508237,273358,209658806314,426080.84,169100000000,3862915.43441922,1534345436736.37,3660987.20811477,262440000000,6829597.5972,518120000000,9042271.16,472160000000,7996031.45451295,-0.7,98,100.5,95.5,679090000000,59548964.4948,411500000000,12548546.6988,2164142.77237,1173.4864,14207308.61152,-4.8,162700000000,5037152.0928,102000000000,3770555.07881704,1579000000000,7012420.31611389
01-Dec-2011,409213000000,2685688.64020301,261245,209658806314,393739.12,170000000000,3628661.0229197,1534345436736.37,3913441.3762475,262440000000,4573949.688,518120000000,8001495.216,472160000000,5851530.74130071,-0.2,97.9,100.4,95.4,679090000000,40644794.6784,411500000000,9267760.6818,2123395.70427,1173.4864,11579776.7824,-1.3,162700000000,3642666.1596,102000000000,2986336.66063892,1579000000000,5888170.56229271
01-Jan-2012,413003000000,2697525.96783437,210604,231019018285,401825.63,169800000000,4191645.14735855,1447592850377.19,1995985.53777199,261540000000,5746082.9412,520250000000,9623410.316,489650000000,8146326.27248891,-0.4,98.2,99.6,96.8,681230000000,65900469.5786884,408160000000,10995998.84,2303716.5846,1224.8097,12671251.31172,-1.8,162810000000,4907295.8304,104990000000,3367467.25909558,1588000000000,7513571.73978725
01-Feb-2012,413003000000,2900809.85494925,219068,231019018285,349695.57,169400000000,4681174.420877,1447592850377.19,3469519.21158705,261540000000,5754600.5328,520250000000,9569625.78,489650000000,8914619.4734464,-0.1,99.1,100.3,97.8,681230000000,61793815.9176782,408160000000,11485991.9782,2170344.25212,1224.8097,13217676.30384,-1.7,162810000000,5132220.5274,104990000000,3283202.45556778,1617000000000,7775691.62584554
01-Mar-2012,413003000000,3174419.89695283,313178,231019018285,392939.91,169800000000,4582801.48682913,1447592850377.19,4775864.3384211,261540000000,5900060.5608,520250000000,10853045.58,489650000000,9732059.16213759,-0.6,99.4,100,98.7,681230000000,66660875.8511681,408160000000,13680960.9588,2061904.74033,1224.8097,13164202.15144,-2.8,162810000000,4676825.9712,104990000000,3897850.02218163,1601000000000,8241764.31935405
01-Apr-2012,416122000000,2962472.12948544,266275,235088541472,427493.73,170400000000,4676765.49947843,1618985870992.55,3903870.16467221,258880000000,5469651.852,521350000000,9612463.302,505110000000,8577125.92859329,1.1,99.7,101.4,98.1,683490000000,56154613.3766288,406800000000,12610704.0176,2125183.58557,1204.2271,14002810.47632,-3.4,163240000000,4371203.0094,105300000000,3127864.8936292,1613000000000,7625078.92804454
01-May-2012,416122000000,3663317.30606899,286215,235088541472,401122.27,170600000000,4511579.23954823,1618985870992.55,5063356.8655781,258880000000,6072511.4352,521350000000,8866881.4,505110000000,8956589.48861789,1.6,98.9,100.8,97,683490000000,57643525.6651989,406800000000,12825391.7166,1892756.37187,1204.2271,13916707.4606,-4.9,163240000000,4646173.713,105300000000,3494635.40112664,1617000000000,8410144.64044799
01-Jun-2012,416122000000,2832788.19901862,277722,235088541472,386865.28,170700000000,4959672.3771473,1618985870992.55,4883436.56435137,258880000000,6790442.3832,521350000000,10889784.438,505110000000,8080076.28944705,-1.4,97,98.7,95.3,683490000000,58388333.3242,406800000000,14171592.2086,1934280.63914,1204.2271,12842656.79244,-4.8,163240000000,5262970.1088,105300000000,3390196.05707973,1616000000000,7838923.45912061
01-Jul-2012,418597000000,3557379.61238246,301142,235005007125,446159.96,171100000000,4311917.94485476,1702832816329.56,4180545.5832751,257490000000,7440157.5108,523620000000,9534017.896,522700000000,9185533.34750741,3.2,95.3,96.9,93.8,690580000000,63284524.8075291,405390000000,15065981.9074,1995165.15888,1190.1802,13000671.93092,-5.4,162810000000,4398521.508,110900000000,1952539.71555368,1626000000000,7504150.36149998
01-Aug-2012,418597000000,3695049.52832294,333316,235005007125,404305.34,170800000000,4628306.84388873,1702832816329.56,4356825.48018573,257490000000,4063482.5448,523620000000,7343209.796,522700000000,9209468.51340403,-0.8,94.8,96.7,92.9,690580000000,62193120.5203453,405390000000,6854501.2054,1703094.23827,1190.1802,11107131.13776,-4.7,162810000000,4768057.86,110900000000,3478847.11433814,1621000000000,8478251.46772734
01-Sep-2012,418597000000,2859183.04874611,289693,235005007125,406362.23,170800000000,4253867.80680737,1702832816329.56,2170280.87493638,257490000000,5451258.2124,523620000000,8229027.82,522700000000,8021860.79778366,-2.6,94,95.2,92.8,690580000000,55676804.5566249,405390000000,12724881.9502,1885134.82149,1190.1802,11323314.44664,-6.6,162810000000,5036424.7644,110900000000,3203562.87473965,1630000000000,6917156.390037
01-Oct-2012,420816000000,2933968.79509747,323940,236066991028,475492.35,170700000000,4437814.45487395,1871759750317.35,2688730.37967696,253190000000,6742060.8612,523980000000,9904403.21,546820000000,9110388.92756762,-0.3,94.5,95.3,93.7,691110000000,60785132.69972,403930000000,13855553.7928,1816210.64071,1262.7557,13493338.79024,-7.6,163790000000,5156849.7588,108190000000,3269404.5795314,1627000000000,8085247.64198311
01-Nov-2012,420816000000,2847988.01882918,314727,236066991028,425995.42,171600000000,5513025.08886006,1871759750317.35,2535654.88921758,253190000000,6369961.8192,523980000000,9614334.704,546820000000,9613983.00688999,0.1,94.1,95.2,92.9,691110000000,60254503.83535,403930000000,12615766.8908,1989617.16628,1262.7557,14686277.41016,-6.8,163790000000,5060839.6488,108190000000,3152688.13110977,1635000000000,8247900.84996676
01-Dec-2012,420816000000,2433861.78808819,268504,236066991028,334639.54,171500000000,3779609.01244718,1871759750317.35,4465680.79963609,253190000000,4254140.0748,523980000000,7849555.272,546820000000,5964107.29510648,-0.2,95.4,95.6,95.1,691110000000,35335316.0005705,403930000000,8665021.907,1928863.48103,1262.7557,11048103.03892,-5.6,163790000000,3678869.775,108190000000,2143587.00810333,1646000000000,6346556.21621004
01-Jan-2013,422061000000,2776359.67562342,291884,232239060406,427753.53,172500000000,5658782.49482157,1572545005792.67,4232457.92273023,255910000000,6250056.5652,525480000000,9412107.328,538300000000,9845023.08141012,-2.4,96.6,96.5,96.6,692990000000,64905739.2273763,400790000000,12125506.1394,1691582.77372,960.58763,12151225.3594,-5.6,163980000000,5051534.4048,111230000000,3651084.81694226,1661000000000,8311140.62439705
01-Feb-2013,422061000000,3095974.32167232,242072,232239060406,469807.76,173000000000,5101671.66119536,1572545005792.67,2546702.7141306,255910000000,6432246.8364,525480000000,9170867.082,538300000000,9001415.97140403,0.1,97.5,95.3,99.8,692990000000,56589750.6438,400790000000,12952556.8466,1850250.29532,960.58763,12890559.79368,-3.7,163980000000,4312190.6076,111230000000,3254848.6839286,1652000000000,7906333.46970161
01-Mar-2013,422061000000,2611822.58809613,329103,232239060406,448457.99,173600000000,4963596.56691632,1572545005792.67,3625787.96684733,255910000000,6174972.1404,525480000000,9107890.896,538300000000,9200271.95461852,2.3,97.9,96.5,99.3,692990000000,58722078.1708,400790000000,12517413.9444,2322178.05019,960.58763,11647049.8472,-5.1,163980000000,4740815.1528,111230000000,3560791.66142451,1658000000000,8470339.710276
01-Apr-2013,423882000000,2781198.4700544,352328,232957731801,506398.09,173900000000,5229685.31861288,1743896509515.06,4259181.01549819,255180000000,6086086.5324,529910000000,10132539.612,513840000000,9521171.47101281,1.6,96.1,93.9,98.4,701810000000,60288983.0132759,403010000000,13022042.3278,1968440.28786,966.29669,12426031.9902,-5.6,164960000000,4893649.1304,110360000000,3657512.7608758,1659000000000,8477784.34926018
01-May-2013,423882000000,2876284.03784832,344556,232957731801,491476.84,174400000000,5110998.59422108,1743896509515.06,3879815.62400818,255180000000,5872048.2996,529910000000,7972647.332,513840000000,9800959.29992124,1.7,97.1,95.6,98.6,701810000000,53849329.7763065,403010000000,13193512.3098,2247980.68284,966.29669,12502046.35756,-4.1,164960000000,4250282.1318,110360000000,3346114.13746573,1659000000000,8423899.93260696
01-Jun-2013,423882000000,2700640.8528169,323853,232957731801,447886.98,173800000000,4213336.29287092,1743896509515.06,3041681.15523233,255180000000,5817721.098,529910000000,8819677.88,513840000000,8845100.63666906,1.3,96.7,95.5,97.9,701810000000,47493686.2042479,403010000000,11678025.3194,2018253.16345,966.29669,11409911.40372,-3.8,164960000000,4149511.359,110360000000,2887601.89214088,1673000000000,7030287.91641206
01-Jul-2013,427334000000,3124657.45682957,316740,233226690457,473178.86,174800000000,5007705.00907403,1849624033088.45,3327757.7057941,254820000000,7349355.0228,530050000000,10570323.244,518630000000,10393347.1700101,-0.3,97.8,96.6,99,709110000000,63067242.7995511,404140000000,16385065.588,2059637.63938,969.07407,12755843.46224,-3.1,165610000000,5086361.3496,110040000000,2390826.51622614,1679000000000,8462396.247371
01-Aug-2013,427334000000,2929497.15238541,343562,233226690457,413036.18,175500000000,5038125.30133458,1849624033088.45,3818787.65081386,254820000000,5571976.4352,530050000000,8184168.954,518630000000,9737193.12157237,-0.8,98.6,96.7,100.4,709110000000,57787902.9766218,404140000000,8122120.5084,2228628.80277,969.07407,12870614.05236,-1.4,165610000000,4654770.3906,110040000000,3481585.2085896,1687000000000,9278904.61954999
01-Sep-2013,427334000000,3097532.8531319,322776,233226690457,509749.66,176100000000,5340453.31846758,1849624033088.45,4715810.01889922,254820000000,6317899.4172,530050000000,9445946.848,518630000000,9495052.24684035,2.2,98.7,96.6,100.8,709110000000,56847817.27108,404140000000,13117111.1144,2398927.59287,969.07407,11807913.14972,-2.4,165610000000,5387587.8438,110040000000,3776495.76991603,1689000000000,8332603.7538285
01-Oct-2013,430860000000,3148463.03028365,322677,235371949049,500590.86,177100000000,5420023.47442813,2039204420185.55,3562578.53032963,254440000000,7796150.292,532510000000,10994699.352,526030000000,10136921.3013345,0.8,98.4,97,99.8,712540000000,61522694.8951302,404410000000,14361079.5948,2268790.10131,1028.7106,13465137.12264,-0.3,165940000000,6265388.6166,109080000000,4211911.22060749,1700000000000,9201696.69250843
01-Nov-2013,430860000000,3059057.59384474,293155,235371949049,609902.55,177500000000,4536153.0042216,2039204420185.55,4666389.30612711,254440000000,7449493.716,532510000000,8729279.832,526030000000,10305007.2127469,0.6,99.6,97.9,101.3,712540000000,57874249.0436,404410000000,14284115.6718,2205915.76858,1028.7106,13138253.00668,-0.3,165940000000,5863698.2322,109080000000,3826646.60689009,1712000000000,7767950.0955399
01-Dec-2013,430860000000,2567729.31704678,231107,235371949049,571331.11,176800000000,4183131.52809975,2039204420185.55,5014548.1402038,254440000000,5644018.3716,532510000000,10237383.182,526030000000,7608106.54792169,0.7,100.1,98.7,101.6,712540000000,37272177.9144131,404410000000,10484844.8546,2205999.56642,1028.7106,11940269.85288,0.1,165940000000,4500687.5364,109080000000,2555789.83012135,1713000000000,8699838.28943744
01-Jan-2014,433778000000,3560662.07748979,237390,231676037162,521085.68,176800000000,4366615.11859664,1725160592593.65,3021495.28592431,256310000000,7395883.3452,535200000000,9160132.358,540160000000,10038513.8966862,0.4,101.2,99.6,102.7,725590000000,65593767.7616493,406530000000,12718963.6082,2188041.16419,912.90972,12060868.59316,0.7,167280000000,5644286.3064,110750000000,3521971.55386655,1703000000000,8799490.76299611
01-Feb-2014,433778000000,3257244.6010368,281627,231676037162,537817.19,177700000000,5125019.48185656,1725160592593.65,3428628.15195135,256310000000,7460336.436,535200000000,9548457.906,540160000000,9579235.78105914,0,101.3,99.9,102.7,725590000000,60482320.5611028,406530000000,14102287.649,2214751.42247,912.90972,12037971.329,-0.1,167280000000,5329942.5192,110750000000,3542426.36271337,1712000000000,8664335.57834764
01-Mar-2014,433778000000,3618622.10173094,272754,231676037162,610406.57,178200000000,6679821.41480144,1725160592593.65,5663250.71568661,256310000000,6973274.1036,535200000000,9894835.99,540160000000,10576180.1201692,-1.1,101.3,100.7,101.9,725590000000,61514547.3690412,406530000000,14715834.884,2293222.64401,912.90972,13169734.44752,1.1,167280000000,5290668.237,110750000000,3553434.04672116,1716000000000,8996265.56731524
01-Apr-2014,436076000000,3238371.15869837,277091,231618502774,635086.12,178600000000,6446337.21487667,1917525800716.67,5356515.02752903,256980000000,6891307.5504,535810000000,10563086.43,554610000000,10173131.3677623,-1.2,102,102,102.1,729290000000,57341012.8786669,406070000000,14949797.2946,3001924.49895,907.86524,13713382.67612,0.3,166720000000,5299358.9724,109860000000,3540539.32961145,1732000000000,9104361.04384252
01-May-2014,436076000000,3629909.45196211,281355,231618502774,613211.27,179700000000,6365793.52188121,1917525800716.67,4464523.93737152,256980000000,7840486.7856,535810000000,9094082.088,554610000000,9879304.03617412,-1.2,100.6,99.9,101.3,729290000000,59583501.3408201,406070000000,16354036.7658,2247065.57405,907.86524,13463951.6932,0.7,166720000000,5004808.635,109860000000,3699734.26917219,1745000000000,8526538.91560538
01-Jun-2014,436076000000,3393214.61323046,215943,231618502774,657385.96,180500000000,5532892.01028587,1917525800716.67,4193635.0007272,256980000000,7856257.2984,535810000000,11091070.926,554610000000,10397190.1459307,-0.4,100,99.6,100.4,729290000000,56848959.5727642,406070000000,15953437.046,2569389.65631,907.86524,14058792.32384,0.7,166720000000,5176703.955,109860000000,3376494.99247082,1753000000000,9003434.41019763
01-Jul-2014,438269000000,3995664.09711744,254348,232776289518,726179.2,180800000000,5852378.4824083,2027798849959.16,4124138.49274942,258250000000,8630360.9448,538710000000,10987417.948,569090000000,10754351.5105758,0,99.5,99.1,99.9,734550000000,66028707.1422,407010000000,19555181.6808,2179297.27549,900.68928,14373876.50896,1.2,167800000000,5102791.5516,109310000000,2235110.96171197,1766000000000,9388753.92052686
01-Aug-2014,438269000000,3512309.73034445,264637,232776289518,602022.82,180400000000,5807601.64412102,2027798849959.16,4127004.17941624,258250000000,4471334.7504,538710000000,6350005.87,569090000000,9791895.37670478,-1,98.2,98.4,97.9,734550000000,52537506.7630625,407010000000,6322803.6142,2317855.66637,900.68928,12023671.72756,0,167800000000,4278742.599,109310000000,3436307.32503969,1778000000000,8573122.65720372
01-Sep-2014,438269000000,3615774.90936077,300931,232776289518,644678.91,181100000000,6443604.38615078,2027798849959.16,4707383.16832249,258250000000,7998560.0604,538710000000,10479409.2,569090000000,10310641.1749288,0.3,97.3,97.9,96.8,734550000000,60244585.4822205,407010000000,16918662.5768,2291162.45064,900.68928,14193824.80832,-0.2,167800000000,5326219.7844,109310000000,3803138.94783591,1772000000000,9033267.38525393
01-Oct-2014,439841000000,3667934.84633664,293328,231277407468,781021.23,181600000000,6997998.85668407,2215263033671.4,3765966.67780875,260620000000,8625505.77,541700000000,11379690.062,590790000000,10668627.0283826,-0.7,95.9,96.2,95.7,742240000000,63031325.6753282,408670000000,17520180.5496,2223629.64772,964.56241,14493668.4448,2,169710000000,6610322.358,109720000000,3910310.79030144,1784000000000,9908737.74926496
01-Nov-2014,439841000000,3370429.5240887,264830,231277407468,529578.21,181800000000,6359854.76252032,2215263033671.4,3755486.80255946,260620000000,6822067.434,541700000000,9432782.008,590790000000,9880836.91266553,1,96,96.1,95.8,742240000000,57500238.6306726,408670000000,16107380.0386,2097016.01985,964.56241,14058746.92612,2.4,169710000000,5549946.0498,109720000000,3300037.7121182,1787000000000,7829629.13616474
01-Dec-2014,439841000000,3010182.75969946,207597,231277407468,568381.14,182000000000,6259614.14157266,2215263033671.4,4823301.33302646,260620000000,5493338.0796,541700000000,10175473.438,590790000000,7698116.19362411,2.3,98.2,98.4,98,742240000000,41596135.2994,408670000000,11844278.8682,2238696.5968,964.56241,12233757.80856,3.4,169710000000,4188213.6126,109720000000,2683505.33008135,1784000000000,9537705.65046989
01-Jan-2015,443529000000,3586875.55349376,204716,269680878048,758465.04,181300000000,6046543.79818269,2186849717438.28,3185306.78239935,265850000000,8050188.342,546700000000,9423298.742,596640000000,11259578.5801741,2.6,98.8,98.7,98.8,745490000000,67234229.4954,409840000000,15039244.11,2446194.33847,991.065,11950745.28124,2.8,169710000000,5547569.6478,111150000000,3304217.25032199,1791000000000,8336889.95540528
01-Feb-2015,443529000000,3505362.69324595,205953,269680878048,703730.72,181100000000,6784289.99957818,2186849717438.28,2706319.63318595,265850000000,8027845.1064,546700000000,10397495.108,596640000000,10644430.6485751,1.7,98.8,98.1,99.5,745490000000,60795677.712,409840000000,19323060.4546,2449969.86891,991.065,12617652.495,2,169710000000,6066281.7768,111150000000,3570878.04721838,1806000000000,8729994.17943176
01-Mar-2015,443529000000,3847931.79930931,256480,269680878048,839363.03,180900000000,6531162.39683906,2186849717438.28,4601065.51999003,265850000000,8830977.4896,546700000000,11492871.91,596640000000,11411468.628954,0.9,99.2,98.7,99.7,745490000000,69789645.6078871,409840000000,17602463.791,2416827.41002,991.065,12532705.04744,1.4,169710000000,6215082.3492,111150000000,4217852.82644524,1798000000000,9921418.21943816
01-Apr-2015,444299000000,3791705.87242022,219623,265623646336,742917.11,180900000000,6425376.54217535,2438677547242.56,4242527.52112055,268180000000,8099964.0708,547580000000,11123869.848,637430000000,9920401.94363765,-0.7,100.3,100.5,100.2,753700000000,62794127.6184806,412210000000,18489230.0734,2349728.44574,989.5758,13730327.48928,3.3,172270000000,5495861.0802,113690000000,4027266.24531538,1816000000000,9169647.50084714
01-May-2015,444299000000,3422545.07955571,213047,265623646336,665182.64,180700000000,6870413.92469934,2438677547242.56,4104504.94826065,268180000000,7762489.2324,547580000000,9630247.38,637430000000,10116385.1500251,-0.7,100.7,100.8,100.6,753700000000,57050744.7241674,412210000000,18233432.2684,2429873.14102,989.5758,13419487.278,4.1,172270000000,5061014.9496,113690000000,3527177.08750556,1820000000000,9360499.77038293
01-Jun-2015,444299000000,3688494.64081613,187608,265623646336,773138.1,181300000000,6898044.17946216,2438677547242.56,4214352.86876624,268180000000,9898994.0532,547580000000,12139368.982,637430000000,10481946.2712587,0.1,100.4,100.5,100.4,753700000000,62208559.6514312,412210000000,20193388.2088,2441580.03423,989.5758,14274946.67548,4.6,172270000000,6148505.0382,113690000000,3796744.22282141,1829000000000,9701578.2123442
01-Jul-2015,449110000000,4375889.7276864,223145,263543164680,749533.23,181700000000,6016172.15783259,2555907743875.58,4585838.71112828,270630000000,9661844.1276,551180000000,11374976.938,667010000000,11529151.8711042,-0.5,99.7,100.5,98.9,759650000000,68709695.1376,415110000000,22003972.4284,2410887.06899,982.651,13415747.85168,3.7,174290000000,6090946.3728,113920000000,2280444.77974209,1832000000000,9167305.89254924
01-Aug-2015,449110000000,3587769.59648448,216991,263543164680,666265.8,182100000000,5748724.76106802,2555907743875.58,4281499.08066227,270630000000,5752219.662,551180000000,7843858.516,667010000000,9697477.77176429,0.5,100.6,101.1,100.2,759650000000,60200991.6319575,415110000000,8595173.5356,2216849.07902,982.651,11792910.04672,3.5,174290000000,5867647.173,113920000000,3733474.48145404,1833000000000,9402973.59849782
01-Sep-2015,449110000000,3681907.20525619,176757,263543164680,617602.88,181400000000,6825849.35678249,2555907743875.58,4379486.70808303,270630000000,8265367.7064,551180000000,10984241.944,667010000000,10050854.3865981,-0.6,99.7,100.4,98.9,759650000000,62669065.5818856,415110000000,21311710.3374,2309668.08147,982.651,13352116.74464,3.8,174290000000,6304268.9322,113920000000,4320924.16605316,1839000000000,9615794.59422491
01-Oct-2015,451668000000,3896031.31221005,208097,259360559629,733136.81,181600000000,6531372.69798968,2787473564385.26,3820818.10993561,272930000000,11185278.2748,553020000000,11581863.618,671520000000,9704016.84246886,0.2,100.2,99.7,100.7,764520000000,65018926.9443623,417100000000,19348158.2312,2742721.10136,1042.8893,14963911.8874,2.4,173820000000,6376850.9328,116670000000,4090256.58783679,1837000000000,9488238.94669452
01-Nov-2015,451668000000,4196009.1249289,173874,259360559629,679122.88,181900000000,6353354.63357433,2787473564385.26,4299917.81893746,272930000000,8676615.024,553020000000,10756236.374,671520000000,8438456.2289334,-1.1,100.9,100.5,101.4,764520000000,66492414.5027113,417100000000,18897466.9602,2103983.91192,1042.8893,15705521.47348,4,173820000000,5607288.0672,116670000000,3632290.01387078,1832000000000,8268686.03455816
01-Dec-2015,451668000000,3151263.37281677,141798,259360559629,653137.07,182000000000,5781073.99309063,2787473564385.26,4364205.8234437,272930000000,6248974.998,553020000000,10116577.744,671520000000,6657487.81548352,0.1,100.6,100.6,100.7,764520000000,46415050.5989386,417100000000,13271109.4584,2237051.54673,1042.8893,12575673.4908,3,173820000000,4802128.3068,116670000000,3193689.28109547,1836000000000,8597253.86984646
01-Jan-2016,455436000000,3369632.85906509,152778,261466078543,596320.14,183200000000,6762780.02441746,2208082717709.35,3319390.19282961,275040000000,8353474.626,557750000000,11047622.586,669150000000,9568538.06390161,2.7,99.7,100.1,99.2,774360000000,77864563.6662213,421640000000,15359588.9066,2121814.56309,1127.7722,12376088.05808,3.2,174750000000,5712689.0538,116390000000,3478786.71398268,1837000000000,9249399.25124615
01-Feb-2016,455436000000,4259228.06757888,144333,261466078543,630081.05,182800000000,6397919.96976621,2208082717709.35,2925494.30189733,275040000000,10082593.2312,557750000000,11793594.852,669150000000,10103277.6780515,0.4,98.8,99.9,97.7,774360000000,71216616.2806833,421640000000,18472813.1832,2230854.41048,1127.7722,14616909.5076,3.1,174750000000,6216699.6336,116390000000,3708533.38596061,1836000000000,9613996.43736232
01-Mar-2016,455436000000,4138681.71868378,200352,261466078543,843608.81,182300000000,7496121.97120151,2208082717709.35,4202519.95093858,275040000000,10098890.2392,557750000000,13104009.854,669150000000,10483579.818166,-0.3,99.3,99.6,99,774360000000,73169413.1640443,421640000000,20712152.4184,2556071.10226,1127.7722,13549572.13796,3.9,174750000000,7080720.1776,116390000000,4393815.5818325,1855000000000,10075522.2250302
01-Apr-2016,458652000000,3678969.09613094,171298,259745572152,733982.69,182500000000,7500659.09700165,2466417518426.58,4521596.12643259,276760000000,9415390.3956,556100000000,12269702.432,635760000000,9488845.88035037,2.1,100.3,100.5,100.2,780290000000,68669736.3581689,422700000000,21281276.7696,2222273.54992,1114.984,13631538.82584,4.7,175930000000,6491511.4974,117770000000,4281525.39818869,1861000000000,9276390.62565374
01-May-2016,458652000000,4156245.90651072,178895,259745572152,808673.95,181400000000,7389586.72052975,2466417518426.58,4566983.45520271,276760000000,9490799.1612,556100000000,10750993.006,635760000000,8834578.00978877,-2.4,100.2,100.4,100,780290000000,65010197.897832,422700000000,22593349.3194,2085898.41422,1114.984,12901008.66004,4.4,175930000000,5778243.4818,117770000000,4095114.48657857,1861000000000,9677563.98603221
01-Jun-2016,458652000000,4053239.08635994,186250,259745572152,781231.3,182400000000,7296261.572989,2466417518426.58,4549863.31193404,276760000000,11119929.4836,556100000000,14380987.504,635760000000,10788841.6938721,-1.7,100.3,101.2,99.5,780290000000,73129774.8523947,422700000000,22390884.5776,2223551.50726,1114.984,13455999.55232,5.4,175930000000,6704908.6092,117770000000,3974211.20678891,1869000000000,10123904.5878792
01-Jul-2016,459323000000,3937630.38601997,191779,259349908807,806800.6,183300000000,7027281.14725867,2596944575631.07,4131139.3679679,280140000000,9863101.0044,557690000000,11473305.662,631910000000,9770429.43839224,-0.2,100.2,100.2,100.2,784280000000,70351912.4384461,425270000000,22400606.531,2165966.08362,1101.4484,13325955.02932,5.1,177940000000,5951143.1352,115970000000,2227580.33275515,1868000000000,8873574.83741662
01-Aug-2016,459323000000,4968298.1976841,181197,259349908807,915248.52,183800000000,8622156.06794195,2596944575631.07,4832732.77327669,280140000000,7002017.6016,557690000000,9537143.408,631910000000,10561270.5158874,-0.7,99.6,99.7,99.5,784280000000,68819959.1888358,425270000000,10731676.361,2025856.30631,1101.4484,12843057.2076,1.2,177940000000,6600225.4992,115970000000,3850090.51999367,1883000000000,10539113.4338909
01-Sep-2016,459323000000,4349548.52779814,172105,259349908807,900199.56,184300000000,7651547.98707779,2596944575631.07,4548635.5131536,280140000000,12033299.166,557690000000,11187659.34,631910000000,10276072.726466,-0.1,100.3,100.1,100.5,784280000000,73683378.4468783,425270000000,26852032.1498,2137767.69559,1101.4484,14070508.55176,3.4,177940000000,6668366.1804,115970000000,4208697.64367358,1892000000000,10247232.5878012
01-Oct-2016,464007000000,4633956.02948467,177570,262253022106,803254.28,184300000000,7358368.83380842,2877033885882.38,4064076.48827396,281900000000,10575510.0444,561000000000,11352142.49,589140000000,10668919.9024414,-1.2,100.8,100.1,101.4,789990000000,64066938.6238428,426980000000,17765047.9538,2177313.33256,1176.2678,15233391.346,4.3,179670000000,7340530.4418,115300000000,4193658.86210205,1887000000000,9922475.80712571
01-Nov-2016,464007000000,5678819.22078029,219084,262253022106,774643.13,184800000000,7773261.59911353,2877033885882.38,4998357.82165348,281900000000,11507605.5276,561000000000,11366619.264,589140000000,11737496.4329008,0.9,101.5,102.3,100.7,789990000000,74944872.6812081,426980000000,22259542.4062,2341680.88692,1176.2678,15187089.66056,3.4,179670000000,7218118.3392,115300000000,4405991.01623375,1902000000000,9155188.81660282
01-Dec-2016,464007000000,3736748.35163098,201143,262253022106,793759.34,186000000000,7297978.49401082,2877033885882.38,5290789.79224434,281900000000,7982349.9588,561000000000,9409230.896,589140000000,7878765.16449432,2.2,100.9,101.7,100,789990000000,58335830.3001425,426980000000,15965151.58,2531628.86047,1176.2678,13551882.92012,4.7,179670000000,5674749.1746,115300000000,3726253.03849929,1909000000000,9686838.3538501
01-Jan-2017,465099000000,4609361.63157888,179376,258838781703,710018.13,186900000000,9101704.19668712,2382376212778.83,3841880.56261834,285720000000,10642392.3396,567010000000,13484502.668,583550000000,11924039.1478769,-0.9,101.2,101.8,100.6,801650000000,91811923.7775756,429390000000,19670149.3306,2266465.32254,1075.4317,13614805.5394,6,181150000000,6930605.628,119270000000,4611790.43165326,1912000000000,9391453.76463571
01-Feb-2017,465099000000,4752743.42835072,201763,258838781703,741081.15,187300000000,7715341.35907004,2382376212778.83,4599456.64293163,285720000000,11533572.7836,567010000000,11767166.346,583550000000,10736325.2578312,-0.7,101.4,102.5,100.2,801650000000,73420892.6553555,429390000000,21833492.6292,2212022.78821,1075.4317,14348825.87744,7,181150000000,6603012.8244,119270000000,4482619.14118069,1917000000000,9780057.65338747
